,date,kot,season,round_type,round,home_team,home_team_city,away_team,away_team_city,referee,attendance,home_score,away_score,home_won,away_won,draw,home_pos_b4_game,home_lg_b4_game,away_pos_b4_game,away_lg_b4_game,underdog,home_position,away_position,kot_15_16,kot_16_17,kot_17_18,kot_18_19,kot_19_20,kot_20_21,kot_21_22,kot_22_23,derby,while_world_cup,while_champion_league,while_european_games,home_promoted,home_league_pts,home_is_relegated,home_is_champion,away_promoted,away_league_pts,away_is_relegated,away_is_champion,game_stadium,capacity,att_ratio,ln(attendance),ln(capacity),built_in,stadium_age,stadium_age_squared,home_team_stadium,away_team_stadium,distance_in_km,home_key,away_key,day_of_week_num,day_of_week
1059,2023-02-11,19:30,2022,Regular Season,22,Maccabi Haifa,Haifa,Ironi Kiryat Shmona,Kiryat Shmona,Roi Reinshreiber,29073,2,0,1,0,0,1,50,12,17,Ironi Kiryat Shmona,1,13,False,False,False,False,True,False,False,False,0,0,0,1,0,53,,,0,17,,,Sammy Ofer,30858.0,0.9421543846004278,10.27756518740266,10.337151315002972,2014,9,81,Sammy Ofer,Kiryat Shmona Municipal,74.01608129373125,2022 - Regular Season - 22 - Maccabi Haifa,2022 - Regular Season - 22 - Ironi Kiryat Shmona,1,Tuesday
1060,2023-02-12,20:15,2022,Regular Season,22,Hapoel Tel Aviv,Tel Aviv,Hapoel Hadera,Hadera,Eitan Shmuelevic,6933,0,0,0,0,1,11,20,8,25,Hapoel Tel Aviv,11,9,False,False,False,False,False,True,False,False,0,0,0,1,0,21,,,0,26,,,Bloomfield,29400.0,0.2358163265306122,8.84404789894249,10.288749953326771,1962,61,3721,Bloomfield,Netanya,28.62028018889023,2022 - Regular Season - 22 - Hapoel Tel Aviv,2022 - Regular Season - 22 - Hapoel Hadera,1,Tuesday
1061,2023-02-13,20:30,2022,Regular Season,22,Maccabi Netanya,Netanya,Maccabi Tel Aviv,Tel Aviv,Nael Odeh,11831,2,1,1,0,0,6,27,3,45,Maccabi Netanya,5,3,False,False,False,False,False,True,False,False,0,0,0,1,0,30,,,0,45,,,Netanya,13800.0,0.8573188405797102,9.378478484253662,9.532423871145296,2012,11,121,Netanya,Bloomfield,28.62028018889023,2022 - Regular Season - 22 - Maccabi Netanya,2022 - Regular Season - 22 - Maccabi Tel Aviv,1,Tuesday
1062,2023-02-18,15:00,2022,Regular Season,23,Ironi Kiryat Shmona,Kiryat Shmona,Hapoel Tel Aviv,Tel Aviv,Idan Leiba,3500,0,1,0,1,0,13,17,11,21,Ironi Kiryat Shmona,13,11,True,False,False,False,False,False,False,False,0,0,0,1,0,17,,,0,24,,,Kiryat Shmona Municipal,5300.0,0.660377358490566,8.160518247477505,8.575462099540212,1989,34,1156,Kiryat Shmona Municipal,Bloomfield,149.2857438267817,2022 - Regular Season - 23 - Ironi Kiryat Shmona,2022 - Regular Season - 23 - Hapoel Tel Aviv,1,Tuesday
1063,2023-02-18,17:30,2022,Regular Season,23,Maccabi Bnei Reineh,Reineh,Maccabi Netanya,Netanya,Snir Levi,1639,1,2,0,1,0,12,18,5,30,Maccabi Bnei Reineh,12,4,False,False,True,False,False,False,False,False,0,0,0,1,1,18,,,0,33,,,Green,5200.0,0.3151923076923077,7.40184157874383,8.556413904569519,1965,58,3364,Green,Netanya,60.712232383898765,2022 - Regular Season - 23 - Maccabi Bnei Reineh,2022 - Regular Season - 23 - Maccabi Netanya,1,Tuesday
1064,2023-02-18,18:30,2022,Regular Season,23,Hapoel Hadera,Hadera,Ihud Bnei Sakhnin,Sakhnin,Yoav Mizrahi,1350,1,3,0,1,0,9,26,10,23,Ihud Bnei Sakhnin,10,9,False,False,False,True,False,False,False,False,0,0,0,1,0,26,,,0,26,,,Netanya,13800.0,0.0978260869565217,7.2078598714324755,9.532423871145296,2012,11,121,Netanya,Doha,76.03997589403676,2022 - Regular Season - 23 - Hapoel Hadera,2022 - Regular Season - 23 - Ihud Bnei Sakhnin,1,Tuesday
1065,2023-02-18,18:30,2022,Regular Season,23,Hapoel Jerusalem,Jerusalem,Sekzia Ness Ziona,Ness Ziona,Ohad Asulin,1924,1,0,1,0,0,6,29,14,17,Sekzia Ness Ziona,5,14,False,False,False,True,False,False,False,False,0,0,0,1,0,32,,,1,17,,,Teddy,31733.0,0.0606308889799262,7.562161631225652,10.365112427854497,1990,33,1089,Teddy,HaMoshava,49.83677550365053,2022 - Regular Season - 23 - Hapoel Jerusalem,2022 - Regular Season - 23 - Sekzia Ness Ziona,1,Tuesday
1066,2023-02-18,19:30,2022,Regular Season,23,FC Ashdod,Ashdod,Maccabi Haifa,Haifa,Igal Frid,6470,3,1,1,0,0,8,26,1,53,FC Ashdod,7,1,False,False,False,False,True,False,False,False,0,0,0,1,0,29,,,0,53,,,Yud-Alef,7800.0,0.8294871794871795,8.774931387494947,8.961879012677683,1966,57,3249,Yud-Alef,Sammy Ofer,111.91424626881172,2022 - Regular Season - 23 - FC Ashdod,2022 - Regular Season - 23 - Maccabi Haifa,1,Tuesday
1067,2023-02-19,20:15,2022,Regular Season,23,Hapoel Haifa,Haifa,Beitar Jerusalem,Jerusalem,Orel Grinfeld,10350,0,0,0,0,1,7,27,4,30,Hapoel Haifa,8,6,False,False,False,False,False,True,False,False,0,0,0,1,0,28,,,0,31,,,Sammy Ofer,30858.0,0.335407349795839,9.244741798693514,10.337151315002972,2014,9,81,Sammy Ofer,Teddy,116.4007000708512,2022 - Regular Season - 23 - Hapoel Haifa,2022 - Regular Season - 23 - Beitar Jerusalem,1,Tuesday
1068,2023-02-20,20:30,2022,Regular Season,23,Maccabi Tel Aviv,Tel Aviv,Hapoel Beer Sheva,Beer Sheva,Roi Reinshreiber,22579,1,0,1,0,0,3,45,2,49,Maccabi Tel Aviv,3,2,False,False,False,False,False,True,False,False,0,0,0,1,0,48,,,0,49,,,Bloomfield,29400.0,0.7679931972789116,10.024775549743328,10.288749953326771,1962,61,3721,Bloomfield,Turner,86.29874526368715,2022 - Regular Season - 23 - Maccabi Tel Aviv,2022 - Regular Season - 23 - Hapoel Beer Sheva,1,Tuesday
1069,2023-02-25,15:00,2022,Regular Season,24,Hapoel Tel Aviv,Tel Aviv,FC Ashdod,Ashdod,Orel Grinfeld,10300,1,2,0,1,0,11,24,7,29,Hapoel Tel Aviv,11,6,True,False,False,False,False,False,False,False,0,0,0,1,0,24,,,0,32,,,Bloomfield,29400.0,0.3503401360544217,9.239899174217728,10.288749953326771,1962,61,3721,Bloomfield,Yud-Alef,28.81191668255681,2022 - Regular Season - 24 - Hapoel Tel Aviv,2022 - Regular Season - 24 - FC Ashdod,1,Tuesday
1070,2023-02-25,17:30,2022,Regular Season,24,Sekzia Ness Ziona,Ness Ziona,Maccabi Tel Aviv,Tel Aviv,David Fucsman,8596,0,2,0,1,0,14,17,3,48,Sekzia Ness Ziona,14,3,False,False,True,False,False,False,False,False,0,0,0,1,1,17,,,0,51,,,HaMoshava,11500.0,0.7474782608695653,9.0590522577624,9.35010231435134,2011,12,144,HaMoshava,Bloomfield,11.407364209149236,2022 - Regular Season - 24 - Sekzia Ness Ziona,2022 - Regular Season - 24 - Maccabi Tel Aviv,1,Tuesday
1071,2023-02-25,18:30,2022,Regular Season,24,Ihud Bnei Sakhnin,Sakhnin,Ironi Kiryat Shmona,Kiryat Shmona,Snir Levi,3073,1,3,0,1,0,9,26,13,17,Ironi Kiryat Shmona,9,12,False,False,False,True,False,False,False,False,0,0,0,1,0,26,,,0,20,,,Doha,8500.0,0.3615294117647059,8.030409562130485,9.047821442478408,2006,17,289,Doha,Kiryat Shmona Municipal,45.24673360913343,2022 - Regular Season - 24 - Ihud Bnei Sakhnin,2022 - Regular Season - 24 - Ironi Kiryat Shmona,1,Tuesday
1072,2023-02-25,19:00,2022,Regular Season,24,Maccabi Netanya,Netanya,Hapoel Hadera,Hadera,Aviad Shiloah,6029,1,0,1,0,0,4,33,10,26,Hapoel Hadera,4,10,False,False,False,False,True,False,False,False,0,0,0,1,0,36,,,0,26,,,Netanya,13800.0,0.4368840579710145,8.704336438489406,9.532423871145296,2012,11,121,Netanya,Netanya,0.0,2022 - Regular Season - 24 - Maccabi Netanya,2022 - Regular Season - 24 - Hapoel Hadera,1,Tuesday
1073,2023-02-25,20:00,2022,Regular Season,24,Maccabi Haifa,Haifa,Beitar Jerusalem,Jerusalem,Gal Leibovitz,29352,2,1,1,0,0,1,53,6,31,Beitar Jerusalem,1,7,False,False,False,False,False,True,False,False,0,0,0,1,0,56,,,0,31,,,Sammy Ofer,30858.0,0.9511958001166634,10.28711596603512,10.337151315002972,2014,9,81,Sammy Ofer,Teddy,116.4007000708512,2022 - Regular Season - 24 - Maccabi Haifa,2022 - Regular Season - 24 - Beitar Jerusalem,1,Tuesday
1074,2023-02-26,20:15,2022,Regular Season,24,Hapoel Jerusalem,Jerusalem,Hapoel Haifa,Haifa,Igal Frid,1754,2,2,0,0,1,5,32,8,28,Hapoel Haifa,5,8,False,False,False,False,False,True,False,False,0,0,0,1,0,33,,,0,29,,,Teddy,31733.0,0.0552736898496833,7.469654172932128,10.365112427854497,1990,33,1089,Teddy,Sammy Ofer,116.4007000708512,2022 - Regular Season - 24 - Hapoel Jerusalem,2022 - Regular Season - 24 - Hapoel Haifa,1,Tuesday
1075,2023-02-27,20:00,2022,Regular Season,24,Hapoel Beer Sheva,Beer Sheva,Maccabi Bnei Reineh,Reineh,Idan Leiba,10518,2,0,1,0,0,2,49,12,18,Maccabi Bnei Reineh,2,13,False,False,False,False,False,True,False,False,0,0,0,1,0,52,,,1,18,,,Turner,16126.0,0.6522386208607218,9.260843354149287,9.688188155244967,2015,8,64,Turner,Green,164.89807120665515,2022 - Regular Season - 24 - Hapoel Beer Sheva,2022 - Regular Season - 24 - Maccabi Bnei Reineh,1,Tuesday
1076,2023-03-04,15:00,2022,Regular Season,25,Ironi Kiryat Shmona,Kiryat Shmona,Maccabi Netanya,Netanya,Nael Odeh,2314,2,2,0,0,1,12,20,4,36,Ironi Kiryat Shmona,12,4,True,False,False,False,False,False,False,False,0,0,0,1,0,21,,,0,37,,,Kiryat Shmona Municipal,5300.0,0.4366037735849056,7.746732907753622,8.575462099540212,1989,34,1156,Kiryat Shmona Municipal,Netanya,121.28583945619717,2022 - Regular Season - 25 - Ironi Kiryat Shmona,2022 - Regular Season - 25 - Maccabi Netanya,1,Tuesday
1077,2023-03-04,17:30,2022,Regular Season,25,Hapoel Hadera,Hadera,Hapoel Beer Sheva,Beer Sheva,David Fucsman,2753,0,3,0,1,0,10,26,2,52,Hapoel Hadera,11,2,False,False,True,False,False,False,False,False,0,0,0,1,0,26,,,0,55,,,Netanya,13800.0,0.1994927536231884,7.920446505142607,9.532423871145296,2012,11,121,Netanya,Turner,113.49021676171932,2022 - Regular Season - 25 - Hapoel Hadera,2022 - Regular Season - 25 - Hapoel Beer Sheva,1,Tuesday
1078,2023-03-04,18:30,2022,Regular Season,25,FC Ashdod,Ashdod,Ihud Bnei Sakhnin,Sakhnin,Ohad Asulin,2197,1,1,0,0,1,6,32,9,26,Ihud Bnei Sakhnin,6,9,False,False,False,True,False,False,False,False,0,0,0,1,0,33,,,0,27,,,Yud-Alef,7800.0,0.2816666666666667,7.69484807238461,8.961879012677683,1966,57,3249,Yud-Alef,Doha,132.6922933820839,2022 - Regular Season - 25 - FC Ashdod,2022 - Regular Season - 25 - Ihud Bnei Sakhnin,1,Tuesday
1079,2023-03-04,18:30,2022,Regular Season,25,Maccabi Bnei Reineh,Reineh,Sekzia Ness Ziona,Ness Ziona,Eitan Shmuelevic,900,3,2,1,0,0,13,18,14,17,Sekzia Ness Ziona,13,14,False,False,False,True,False,False,False,False,0,0,0,1,1,21,,,1,17,,,Green,5200.0,0.173076923076923,6.802394763324311,8.556413904569519,1965,58,3364,Green,HaMoshava,77.30034115298335,2022 - Regular Season - 25 - Maccabi Bnei Reineh,2022 - Regular Season - 25 - Sekzia Ness Ziona,1,Tuesday
1080,2023-03-04,19:30,2022,Regular Season,25,Maccabi Tel Aviv,Tel Aviv,Hapoel Jerusalem,Jerusalem,Idan Leiba,22309,1,2,0,1,0,3,51,5,33,Hapoel Jerusalem,3,5,False,False,False,False,True,False,False,False,0,0,0,1,0,51,,,0,36,,,Bloomfield,29400.0,0.7588095238095238,10.01274546347265,10.288749953326771,1962,61,3721,Bloomfield,Teddy,52.53896813753319,2022 - Regular Season - 25 - Maccabi Tel Aviv,2022 - Regular Season - 25 - Hapoel Jerusalem,1,Tuesday
1081,2023-03-05,20:15,2022,Regular Season,25,Beitar Jerusalem,Jerusalem,Hapoel Tel Aviv,Tel Aviv,Igal Frid,22000,1,3,0,1,0,7,31,11,24,Hapoel Tel Aviv,7,10,False,False,False,False,False,True,False,False,0,0,0,1,0,31,,,0,27,,,Teddy,31733.0,0.6932845933255601,9.998797732340453,10.365112427854497,1990,33,1089,Teddy,Bloomfield,52.53896813753319,2022 - Regular Season - 25 - Beitar Jerusalem,2022 - Regular Season - 25 - Hapoel Tel Aviv,1,Tuesday
1082,2023-03-06,20:30,2022,Regular Season,25,Maccabi Haifa,Haifa,Hapoel Haifa,Haifa,Snir Levi,29105,4,1,1,0,0,1,56,8,29,Hapoel Haifa,1,8,False,False,False,False,False,True,False,False,1,0,0,1,0,59,,,0,29,,,Sammy Ofer,30858.0,0.9431913928316806,10.278665259705836,10.337151315002972,2014,9,81,Sammy Ofer,Sammy Ofer,0.0,2022 - Regular Season - 25 - Maccabi Haifa,2022 - Regular Season - 25 - Hapoel Haifa,1,Tuesday
1083,2023-03-11,20:00,2022,Regular Season,26,Hapoel Haifa,Haifa,Maccabi Tel Aviv,Tel Aviv,Aviad Shiloah,5610,1,1,0,0,1,8,29,3,51,Hapoel Haifa,8,3,False,False,False,False,False,True,False,False,0,0,0,1,0,30,,,0,52,,,Sammy Ofer,30858.0,0.1818005055415127,8.632305998516742,10.337151315002972,2014,9,81,Sammy Ofer,Bloomfield,83.34157294325398,2022 - Regular Season - 26 - Hapoel Haifa,2022 - Regular Season - 26 - Maccabi Tel Aviv,1,Tuesday
1084,2023-03-11,20:00,2022,Regular Season,26,Hapoel Jerusalem,Jerusalem,Maccabi Bnei Reineh,Reineh,Ohad Asulin,2661,0,1,0,1,0,5,36,13,21,Maccabi Bnei Reineh,5,12,False,False,False,False,False,True,False,False,0,0,0,1,0,36,,,1,24,,,Teddy,31733.0,0.0838559228563325,7.886457270977689,10.365112427854497,1990,33,1089,Teddy,Green,104.7171302011535,2022 - Regular Season - 26 - Hapoel Jerusalem,2022 - Regular Season - 26 - Maccabi Bnei Reineh,1,Tuesday
1085,2023-03-11,20:00,2022,Regular Season,26,Sekzia Ness Ziona,Ness Ziona,Hapoel Hadera,Hadera,Niv Steif,370,1,3,0,1,0,14,17,11,26,Sekzia Ness Ziona,14,10,False,False,False,False,False,True,False,False,0,0,0,1,1,17,,,0,29,,,HaMoshava,11500.0,0.0321739130434782,5.91350300563827,9.35010231435134,2011,12,144,HaMoshava,Netanya,21.068620422647992,2022 - Regular Season - 26 - Sekzia Ness Ziona,2022 - Regular Season - 26 - Hapoel Hadera,1,Tuesday
1086,2023-03-11,20:00,2022,Regular Season,26,Maccabi Netanya,Netanya,FC Ashdod,Ashdod,Snir Levi,6778,0,2,0,1,0,4,37,6,33,FC Ashdod,4,6,False,False,False,False,False,True,False,False,0,0,0,1,0,37,,,0,36,,,Netanya,13800.0,0.4911594202898551,8.821437352166997,9.532423871145296,2012,11,121,Netanya,Yud-Alef,57.42352253087656,2022 - Regular Season - 26 - Maccabi Netanya,2022 - Regular Season - 26 - FC Ashdod,1,Tuesday
1087,2023-03-11,20:00,2022,Regular Season,26,Ihud Bnei Sakhnin,Sakhnin,Beitar Jerusalem,Jerusalem,Idan Leiba,4000,2,0,1,0,0,9,27,7,31,Ihud Bnei Sakhnin,9,7,False,False,False,False,False,True,False,False,0,0,0,1,0,30,,,0,31,,,Doha,8500.0,0.4705882352941176,8.294049640102028,9.047821442478408,2006,17,289,Doha,Teddy,124.2265572489955,2022 - Regular Season - 26 - Ihud Bnei Sakhnin,2022 - Regular Season - 26 - Beitar Jerusalem,1,Tuesday
1088,2023-03-12,20:15,2022,Regular Season,26,Hapoel Beer Sheva,Beer Sheva,Ironi Kiryat Shmona,Kiryat Shmona,Shalom Ben Avraham,11678,2,1,1,0,0,2,55,12,21,Ironi Kiryat Shmona,2,13,False,False,False,False,False,True,False,False,0,0,0,1,0,58,,,0,21,,,Turner,16126.0,0.7241721443631403,9.365462008843483,9.688188155244967,2015,8,64,Turner,Kiryat Shmona Municipal,227.2796193426832,2022 - Regular Season - 26 - Hapoel Beer Sheva,2022 - Regular Season - 26 - Ironi Kiryat Shmona,1,Tuesday
1089,2023-03-13,20:30,2022,Regular Season,26,Hapoel Tel Aviv,Tel Aviv,Maccabi Haifa,Haifa,Eitan Shmuelevic,23900,0,1,0,1,0,10,27,1,59,Hapoel Tel Aviv,11,1,False,False,False,False,False,True,False,False,0,0,0,1,0,27,,,0,62,,,Bloomfield,29400.0,0.8129251700680272,10.081633737919605,10.288749953326771,1962,61,3721,Bloomfield,Sammy Ofer,83.34157294325398,2022 - Regular Season - 26 - Hapoel Tel Aviv,2022 - Regular Season - 26 - Maccabi Haifa,1,Tuesday
1090,2023-03-18,15:00,2022,Championship Round,1,Hapoel Beer Sheva,Beer Sheva,Hapoel Jerusalem,Jerusalem,Nael Odeh,12536,1,0,1,0,0,2,0,5,0,Hapoel Jerusalem,2,5,True,False,False,False,False,False,False,False,0,0,0,1,0,61,,,0,36,,,Turner,16126.0,0.7773781470916532,9.436359784035856,9.688188155244967,2015,8,64,Turner,Teddy,65.81013503318253,2022 - Championship Round - 1 - Hapoel Beer Sheva,2022 - Championship Round - 1 - Hapoel Jerusalem,1,Tuesday
1091,2023-03-18,17:30,2022,Championship Round,1,Maccabi Tel Aviv,Tel Aviv,Maccabi Netanya,Netanya,Gal Leibovitz,16602,2,0,1,0,0,3,0,4,0,Maccabi Netanya,3,4,False,False,True,False,False,False,False,False,0,0,0,1,0,55,,,0,37,,,Bloomfield,29400.0,0.5646938775510204,9.71727844901498,10.288749953326771,1962,61,3721,Bloomfield,Netanya,28.62028018889023,2022 - Championship Round - 1 - Maccabi Tel Aviv,2022 - Championship Round - 1 - Maccabi Netanya,1,Tuesday
1092,2023-03-18,20:00,2022,Championship Round,1,Maccabi Haifa,Haifa,FC Ashdod,Ashdod,Aviad Shiloah,28076,2,1,1,0,0,1,0,6,0,FC Ashdod,1,6,False,False,False,False,False,True,False,False,0,0,0,1,0,65,,,0,36,,,Sammy Ofer,30858.0,0.9098450968954566,10.242670397850311,10.337151315002972,2014,9,81,Sammy Ofer,Yud-Alef,111.91424626881172,2022 - Championship Round - 1 - Maccabi Haifa,2022 - Championship Round - 1 - FC Ashdod,1,Tuesday
1093,2023-04-01,18:30,2022,Championship Round,2,Hapoel Jerusalem,Jerusalem,Maccabi Tel Aviv,Tel Aviv,David Fucsman,4242,0,2,0,1,0,5,36,3,55,Hapoel Jerusalem,6,3,False,False,False,True,False,False,False,False,0,0,0,1,0,36,,,0,58,,,Teddy,31733.0,0.1336778747675921,8.352790135124629,10.365112427854497,1990,33,1089,Teddy,Bloomfield,52.53896813753319,2022 - Championship Round - 2 - Hapoel Jerusalem,2022 - Championship Round - 2 - Maccabi Tel Aviv,1,Tuesday
1094,2023-04-01,20:00,2022,Championship Round,2,Maccabi Haifa,Haifa,Hapoel Beer Sheva,Beer Sheva,Orel Grinfeld,29875,1,0,1,0,0,1,65,2,61,Hapoel Beer Sheva,1,2,False,False,False,False,False,True,False,False,0,0,0,1,0,68,,,0,61,,,Sammy Ofer,30858.0,0.968144403396202,10.304777289233812,10.337151315002972,2014,9,81,Sammy Ofer,Turner,168.30925295298871,2022 - Championship Round - 2 - Maccabi Haifa,2022 - Championship Round - 2 - Hapoel Beer Sheva,1,Tuesday
1095,2023-04-01,20:00,2022,Championship Round,2,FC Ashdod,Ashdod,Maccabi Netanya,Netanya,Refael Geva,2422,3,2,1,0,0,6,36,4,37,FC Ashdod,4,5,False,False,False,False,False,True,False,False,0,0,0,1,0,39,,,0,37,,,Yud-Alef,7800.0,0.3105128205128205,7.792348924113037,8.961879012677683,1966,57,3249,Yud-Alef,Netanya,57.42352253087656,2022 - Championship Round - 2 - FC Ashdod,2022 - Championship Round - 2 - Maccabi Netanya,1,Tuesday
1096,2023-04-04,19:45,2022,Championship Round,3,Maccabi Netanya,Netanya,Hapoel Jerusalem,Jerusalem,Niv Steif,3484,0,2,0,1,0,5,37,6,36,Hapoel Jerusalem,6,4,False,False,False,False,True,False,False,False,0,0,0,0,0,37,,,0,39,,,Netanya,13800.0,0.252463768115942,8.155936337972394,9.532423871145296,2012,11,121,Netanya,Teddy,67.68303794070863,2022 - Championship Round - 3 - Maccabi Netanya,2022 - Championship Round - 3 - Hapoel Jerusalem,1,Tuesday
1097,2023-04-04,20:00,2022,Championship Round,3,Hapoel Beer Sheva,Beer Sheva,FC Ashdod,Ashdod,Gal Leibovitz,10448,3,1,1,0,0,2,61,4,39,FC Ashdod,2,5,False,False,False,False,False,True,False,False,0,0,0,0,0,64,,,0,39,,,Turner,16126.0,0.6478978047873,9.254165851516213,9.688188155244967,2015,8,64,Turner,Yud-Alef,60.809875281897874,2022 - Championship Round - 3 - Hapoel Beer Sheva,2022 - Championship Round - 3 - FC Ashdod,1,Tuesday
1098,2023-04-04,20:30,2022,Championship Round,3,Maccabi Tel Aviv,Tel Aviv,Maccabi Haifa,Haifa,Roi Reinshreiber,26330,1,1,0,0,1,3,58,1,68,Maccabi Tel Aviv,3,1,False,False,False,False,False,True,False,False,0,0,0,1,0,59,,,0,69,,,Bloomfield,29400.0,0.895578231292517,10.178464252490356,10.288749953326771,1962,61,3721,Bloomfield,Sammy Ofer,83.34157294325398,2022 - Championship Round - 3 - Maccabi Tel Aviv,2022 - Championship Round - 3 - Maccabi Haifa,1,Tuesday
1099,2023-04-08,17:30,2022,Championship Round,4,FC Ashdod,Ashdod,Hapoel Jerusalem,Jerusalem,Dekel Tzino,2231,0,1,0,1,0,5,39,4,39,FC Ashdod,5,4,False,False,True,False,False,False,False,False,0,0,0,1,0,39,,,0,42,,,Yud-Alef,7800.0,0.286025641025641,7.710205194432532,8.961879012677683,1966,57,3249,Yud-Alef,Teddy,51.78822460754719,2022 - Championship Round - 4 - FC Ashdod,2022 - Championship Round - 4 - Hapoel Jerusalem,1,Tuesday
1100,2023-04-08,20:00,2022,Championship Round,4,Maccabi Haifa,Haifa,Maccabi Netanya,Netanya,Igal Frid,29431,4,1,1,0,0,1,69,6,37,Maccabi Netanya,1,6,False,False,False,False,False,True,False,False,0,0,0,1,0,72,,,0,37,,,Sammy Ofer,30858.0,0.9537559141875688,10.289803819583309,10.337151315002972,2014,9,81,Sammy Ofer,Netanya,55.00741285608684,2022 - Championship Round - 4 - Maccabi Haifa,2022 - Championship Round - 4 - Maccabi Netanya,1,Tuesday
1101,2023-04-10,20:30,2022,Championship Round,4,Hapoel Beer Sheva,Beer Sheva,Maccabi Tel Aviv,Tel Aviv,Eitan Shmuelevic,15114,1,2,0,1,0,2,64,3,59,Maccabi Tel Aviv,2,3,False,False,False,False,False,True,False,False,0,0,0,1,0,64,,,0,62,,,Turner,16126.0,0.937244201909959,9.623376745580666,9.688188155244967,2015,8,64,Turner,Bloomfield,86.29874526368715,2022 - Championship Round - 4 - Hapoel Beer Sheva,2022 - Championship Round - 4 - Maccabi Tel Aviv,1,Tuesday
1102,2023-04-15,18:30,2022,Championship Round,5,Hapoel Jerusalem,Jerusalem,Maccabi Haifa,Haifa,Idan Leiba,18755,2,1,1,0,0,4,42,1,72,Hapoel Jerusalem,4,1,False,False,False,True,False,False,False,False,0,0,0,1,0,45,,,0,72,,,Teddy,31733.0,0.59102511581004,9.839215662515988,10.365112427854497,1990,33,1089,Teddy,Sammy Ofer,116.4007000708512,2022 - Championship Round - 5 - Hapoel Jerusalem,2022 - Championship Round - 5 - Maccabi Haifa,1,Tuesday
1103,2023-04-15,20:00,2022,Championship Round,5,Maccabi Tel Aviv,Tel Aviv,FC Ashdod,Ashdod,Nael Odeh,15686,1,1,0,0,1,3,62,5,39,FC Ashdod,3,5,False,False,False,False,False,True,False,False,0,0,0,1,0,63,,,0,40,,,Bloomfield,29400.0,0.5335374149659864,9.660523873772611,10.288749953326771,1962,61,3721,Bloomfield,Yud-Alef,28.81191668255681,2022 - Championship Round - 5 - Maccabi Tel Aviv,2022 - Championship Round - 5 - FC Ashdod,1,Tuesday
1104,2023-04-16,20:30,2022,Championship Round,5,Maccabi Netanya,Netanya,Hapoel Beer Sheva,Beer Sheva,Aviad Shiloah,6341,1,1,0,0,1,6,37,2,64,Maccabi Netanya,6,2,False,False,False,False,False,True,False,False,0,0,0,1,0,38,,,0,65,,,Netanya,13800.0,0.4594927536231884,8.754791763700032,9.532423871145296,2012,11,121,Netanya,Turner,113.49021676171932,2022 - Championship Round - 5 - Maccabi Netanya,2022 - Championship Round - 5 - Hapoel Beer Sheva,1,Tuesday
1105,2023-04-22,18:30,2022,Championship Round,6,Hapoel Jerusalem,Jerusalem,Hapoel Beer Sheva,Beer Sheva,Shalom Ben Avraham,2988,1,2,0,1,0,4,45,2,65,Hapoel Jerusalem,4,2,False,False,False,True,False,False,False,False,0,0,0,1,0,45,,,0,68,,,Teddy,31733.0,0.0941606529480351,8.002359546252707,10.365112427854497,1990,33,1089,Teddy,Turner,65.81013503318253,2022 - Championship Round - 6 - Hapoel Jerusalem,2022 - Championship Round - 6 - Hapoel Beer Sheva,1,Tuesday
1106,2023-04-22,20:00,2022,Championship Round,6,Maccabi Netanya,Netanya,Maccabi Tel Aviv,Tel Aviv,Snir Levi,8730,0,0,0,0,1,6,38,3,63,Maccabi Netanya,6,3,False,False,False,False,False,True,False,False,0,0,0,1,0,39,,,0,64,,,Netanya,13800.0,0.6326086956521739,9.074520648833648,9.532423871145296,2012,11,121,Netanya,Bloomfield,28.62028018889023,2022 - Championship Round - 6 - Maccabi Netanya,2022 - Championship Round - 6 - Maccabi Tel Aviv,1,Tuesday
1107,2023-04-23,20:30,2022,Championship Round,6,FC Ashdod,Ashdod,Maccabi Haifa,Haifa,Orel Grinfeld,6497,1,2,0,1,0,5,40,1,72,FC Ashdod,5,1,False,False,False,False,False,True,False,False,0,0,0,1,0,40,,,0,75,,0.0,Yud-Alef,7800.0,0.8329487179487179,8.77909581088053,8.961879012677683,1966,57,3249,Yud-Alef,Sammy Ofer,111.91424626881172,2022 - Championship Round - 6 - FC Ashdod,2022 - Championship Round - 6 - Maccabi Haifa,1,Tuesday
1108,2023-04-29,18:30,2022,Championship Round,7,Maccabi Netanya,Netanya,FC Ashdod,Ashdod,Yoav Mizrahi,0,2,0,1,0,0,6,39,5,40,Maccabi Netanya,5,6,False,False,False,True,False,False,False,False,0,0,0,1,0,42,,,0,40,,,Netanya,13800.0,0.0,0.0,9.532423871145296,2012,11,121,Netanya,Yud-Alef,57.42352253087656,2022 - Championship Round - 7 - Maccabi Netanya,2022 - Championship Round - 7 - FC Ashdod,1,Tuesday
1109,2023-04-29,20:00,2022,Championship Round,7,Maccabi Tel Aviv,Tel Aviv,Hapoel Jerusalem,Jerusalem,Ohad Asulin,0,2,1,1,0,0,3,64,4,45,Hapoel Jerusalem,3,4,False,False,False,False,False,True,False,False,0,0,0,1,0,67,,,0,45,,,Bloomfield,29400.0,0.0,0.0,10.288749953326771,1962,61,3721,Bloomfield,Teddy,52.53896813753319,2022 - Championship Round - 7 - Maccabi Tel Aviv,2022 - Championship Round - 7 - Hapoel Jerusalem,1,Tuesday
